user_id,title,movie_id,rating,release_date,sex,age
92,"Karate Kid III, The (1989)",2422,2,Action|Adventure|Drama,18,F
99,Nutty Professor II: The Klumps (2000),3821,1,Comedy,1,F
35,Hairspray (1988),2926,4,Comedy|Drama,45,M
19,King Kong (1933),2366,4,Action|Adventure|Horror,1,M
82,Airplane! (1980),2791,3,Comedy,25,M
53,Dreamscape (1984),3770,4,Adventure|Crime|Sci-Fi|Thriller,25,M
39,Go (1999),2580,5,Crime,18,M
18,Deep Impact (1998),1876,3,Action|Drama|Sci-Fi|Thriller,18,F
3,"Mummy, The (1999)",2617,2,Action|Adventure|Horror|Thriller,25,M
18,E.T. the Extra-Terrestrial (1982),1097,5,Children's|Drama|Fantasy|Sci-Fi,18,F
30,GoodFellas (1990),1213,3,Crime|Drama,35,F
18,Gone with the Wind (1939),920,5,Drama|Romance|War,18,F
6,Gypsy (1962),3604,5,Musical,50,F
10,Monty Python's Life of Brian (1979),1080,5,Comedy,35,F
53,Return to Oz (1985),2093,3,Adventure|Children's|Fantasy|Sci-Fi,25,M
69,American Beauty (1999),2858,5,Comedy|Drama,25,F
33,101 Dalmatians (1996),1367,3,Children's|Comedy,45,M
22,Natural Born Killers (1994),288,2,Action|Thriller,18,M
19,"Rocketeer, The (1991)",2094,2,Action|Adventure|Sci-Fi,1,M
92,Dirty Dancing (1987),1088,4,Musical|Romance,18,F
22,Life Is Beautiful (La Vita è bella) (1997),2324,5,Comedy|Drama,18,M
53,Howards End (1992),3260,5,Drama,25,M
90,Boys Don't Cry (1999),2908,3,Drama,56,M
34,Emma (1996),838,4,Comedy|Drama|Romance,18,F
75,Dudley Do-Right (1999),2828,5,Children's|Comedy,1,F
62,Ordinary People (1980),1956,4,Drama,35,F
26,Sleepless in Seattle (1993),539,2,Comedy|Romance,25,M
28,Buffalo 66 (1998),1916,3,Action|Comedy|Drama,25,F
62,Addams Family Values (1993),410,3,Comedy,35,F
62,Cinema Paradiso (1988),1172,4,Comedy|Drama|Romance,35,F
5,Babe: Pig in the City (1998),2384,3,Children's|Comedy,25,M
56,"Ref, The (1994)",514,3,Comedy,35,M
72,Mrs. Doubtfire (1993),500,4,Comedy,45,F
34,Free Willy (1993),455,2,Adventure|Children's|Drama,18,F
53,Interview with the Vampire (1994),253,3,Drama|Horror,25,M
8,Far and Away (1992),3259,4,Drama|Romance,25,M
11,"Good Morning, Vietnam (1987)",3448,4,Comedy|Drama|War,25,F
36,"Siege, The (1998)",2334,5,Action|Thriller,25,M
36,Air Force One (1997),1608,5,Action|Thriller,25,M
22,"Graduate, The (1967)",1247,4,Drama|Romance,18,M
1,Meet Joe Black (1998),2340,3,Romance,1,F
26,"Pallbearer, The (1996)",612,2,Comedy,25,M
13,Clear and Present Danger (1994),349,3,Action|Adventure|Thriller,45,M
78,Clueless (1995),39,4,Comedy|Romance,45,F
62,Star Wars: Episode VI - Return of the Jedi (1983),1210,3,Action|Adventure|Romance|Sci-Fi|War,35,F
93,Mortal Kombat (1995),44,2,Action|Adventure,25,M
28,Amadeus (1984),1225,5,Drama,25,F
53,Darby O'Gill and the Little People (1959),2043,3,Adventure|Children's|Fantasy,25,M
62,My Family (1995),279,5,Drama,35,F
19,House of Dracula (1945),2646,2,Horror,1,M
26,Runaway Bride (1999),2724,3,Comedy|Romance,25,M
88,"Verdict, The (1982)",3068,4,Drama,45,F
19,"Great Escape, The (1963)",1262,3,Adventure|War,1,M
42,Spaceballs (1987),3033,5,Comedy|Sci-Fi,25,M
26,"Tigger Movie, The (2000)",3287,2,Animation|Children's,25,M
90,Contact (1997),1584,3,Drama|Sci-Fi,56,M
92,Tarzan (1999),2687,4,Animation|Children's,18,F
17,"Insider, The (1999)",3006,4,Drama,50,M
44,"Three Musketeers, The (1993)",552,4,Action|Adventure|Comedy,45,M
53,Forrest Gump (1994),356,5,Comedy|Romance|War,25,M
63,Mystery Men (1999),2723,2,Action|Adventure|Comedy,18,M
58,"Secret Adventures of Tom Thumb, The (1993)",392,4,Adventure|Children's,25,M
63,Eyes Wide Shut (1999),2712,5,Drama,18,M
39,"Abyss, The (1989)",1127,4,Action|Adventure|Sci-Fi|Thriller,18,M
24,Benny & Joon (1993),1441,4,Comedy|Romance,25,F
73,Wallace & Gromit: The Best of Aardman Animation (1996),720,4,Animation,18,M
73,American Pie (1999),2706,2,Comedy,18,M
24,"Quick and the Dead, The (1995)",303,4,Action|Adventure|Western,25,F
87,On Her Majesty's Secret Service (1969),3633,1,Action,25,M
76,Like Water for Chocolate (Como agua para chocolate) (1992),265,4,Drama|Romance,35,M
90,"Cement Garden, The (1993)",1437,3,Drama,56,M
18,Desperado (1995),163,5,Action|Romance|Thriller,18,F
26,Flirting With Disaster (1996),125,3,Comedy,25,M
62,"Apartment, The (1960)",909,4,Comedy|Drama,35,F
36,Roger & Me (1989),2064,5,Comedy|Documentary,25,M
90,Babe (1995),34,3,Children's|Comedy|Drama,56,M
18,Beauty and the Beast (1991),595,5,Animation|Children's|Musical,18,F
53,Apollo 13 (1995),150,5,Drama,25,M
62,"Last Picture Show, The (1971)",3152,4,Drama,35,F
58,Akira (1988),1274,5,Adventure|Animation|Sci-Fi|Thriller,25,M
58,"Black Hole, The (1979)",2034,5,Sci-Fi,25,M
62,Bringing Up Baby (1938),955,4,Comedy,35,F
15,"Perfect Murder, A (1998)",1892,4,Mystery|Thriller,25,M
62,"Piano, The (1993)",509,4,Drama|Romance,35,F
24,Run Lola Run (Lola rennt) (1998),2692,4,Action|Crime|Romance,25,F
93,Charlotte's Web (1973),2137,4,Animation|Children's,25,M
53,Drop Dead Fred (1991),1126,2,Comedy|Fantasy,25,M
58,Beetlejuice (1988),2174,5,Comedy|Fantasy,25,M
67,Doctor Dolittle (1967),2135,4,Adventure|Musical,50,F
29,Raiders of the Lost Ark (1981),1198,5,Action|Adventure,35,M
34,Young Frankenstein (1974),1278,4,Comedy|Horror,18,F
48,Notting Hill (1999),2671,3,Comedy|Romance,25,M
75,Lost in Space (1998),1831,5,Action|Sci-Fi|Thriller,1,F
58,"Lord of the Rings, The (1978)",2116,4,Adventure|Animation|Children's|Sci-Fi,25,M
53,Mission: Impossible (1996),648,3,Action|Adventure|Mystery,25,M
45,Pocahontas (1995),48,3,Animation|Children's|Musical|Romance,45,F
18,"Few Good Men, A (1992)",2268,4,Crime|Drama,18,F
48,Vegas Vacation (1997),1461,3,Comedy,25,M
58,"Secret of NIMH, The (1982)",2139,4,Animation|Children's,25,M
24,Star Wars: Episode I - The Phantom Menace (1999),2628,3,Action|Adventure|Fantasy|Sci-Fi,25,F
65,"Matrix, The (1999)",2571,5,Action|Sci-Fi|Thriller,35,M
92,Funny Face (1957),901,3,Comedy|Musical,18,F
87,X-Men (2000),3793,4,Action|Sci-Fi,25,M
69,"People vs. Larry Flynt, The (1996)",1120,5,Drama,25,F
44,"7th Voyage of Sinbad, The (1958)",3153,3,Action|Adventure|Fantasy,45,M
58,"Princess Bride, The (1987)",1197,5,Action|Adventure|Comedy|Romance,25,M
62,Buffalo 66 (1998),1916,3,Action|Comedy|Drama,35,F
53,Carrington (1995),35,5,Drama|Romance,25,M
53,Tequila Sunrise (1988),2802,3,Action|Romance|Thriller,25,M
53,Ghost (1990),587,4,Comedy|Romance|Thriller,25,M
45,Toy Story 2 (1999),3114,4,Animation|Children's|Comedy,45,F
58,Dark City (1998),1748,5,Film-Noir|Sci-Fi|Thriller,25,M
2,"Grapes of Wrath, The (1940)",3095,4,Drama,56,M
62,Witness (1985),1674,4,Drama|Romance|Thriller,35,F
62,Ghosts of Mississippi (1996),1401,3,Drama,35,F
92,Batman & Robin (1997),1562,3,Action|Adventure|Crime,18,F
15,Liar Liar (1997),1485,3,Comedy,25,M
23,Men in Black (1997),1580,4,Action|Adventure|Comedy|Sci-Fi,35,M
62,Leaving Las Vegas (1995),25,4,Drama|Romance,35,F
49,"Mummy, The (1999)",2617,1,Action|Adventure|Horror|Thriller,18,M
59,Like Water for Chocolate (Como agua para chocolate) (1992),265,4,Drama|Romance,50,F
90,Toy Story 2 (1999),3114,3,Animation|Children's|Comedy,56,M
69,What's Eating Gilbert Grape (1993),337,4,Drama,25,F
59,Malcolm X (1992),3246,3,Drama,50,F
68,Scary Movie (2000),3785,1,Comedy|Horror,18,M
36,Desperately Seeking Susan (1985),2369,4,Comedy|Romance,25,M
45,Pee-wee's Big Adventure (1985),3608,4,Comedy,45,F
33,Notorious (1946),930,4,Film-Noir|Romance|Thriller,45,M
10,Stargate (1994),316,5,Action|Adventure|Sci-Fi,35,F
92,Crocodile Dundee II (1988),2471,2,Adventure|Comedy,18,F
69,Eat Drink Man Woman (1994),232,5,Comedy|Drama,25,F
45,"Object of My Affection, The (1998)",1821,5,Comedy|Romance,45,F
52,"Replacements, The (2000)",3861,3,Comedy,18,M
36,"Devil's Advocate, The (1997)",1645,4,Crime|Horror|Mystery|Thriller,25,M
36,Stepmom (1998),2432,4,Drama,25,M
17,"Lord of the Rings, The (1978)",2116,4,Adventure|Animation|Children's|Sci-Fi,50,M
48,Tombstone (1993),553,4,Western,25,M
10,Ferris Bueller's Day Off (1986),2918,5,Comedy,35,F
31,Some Like It Hot (1959),910,5,Comedy|Crime,56,M
92,Mars Attacks! (1996),1391,2,Action|Comedy|Sci-Fi|War,18,F
75,Mulan (1998),1907,5,Animation|Children's,1,F
44,"Close Shave, A (1995)",745,5,Animation|Comedy|Thriller,45,M
26,Striptease (1996),762,3,Comedy|Crime,25,M
63,Double Jeopardy (1999),2881,2,Action|Thriller,18,M
33,Basic Instinct (1992),1092,4,Mystery|Thriller,45,M
58,"Return of the Pink Panther, The (1974)",1125,4,Comedy,25,M
45,Say Anything... (1989),2248,4,Comedy|Drama|Romance,45,F
44,"Fisher King, The (1991)",3108,3,Comedy|Drama|Romance,45,M
45,Mr. & Mrs. Smith (1941),2205,2,Comedy,45,F
11,Vacation (1983),2795,5,Comedy,25,F
56,Pulp Fiction (1994),296,4,Crime|Drama,35,M
36,No Way Out (1987),3505,5,Thriller,25,M
23,L.A. Confidential (1997),1617,2,Crime|Film-Noir|Mystery|Thriller,35,M
75,Billy Madison (1995),216,5,Comedy,1,F
95,Mr. Nice Guy (1997),1858,4,Action|Comedy,45,M
62,"Killing Fields, The (1984)",1299,5,Drama|War,35,F
26,Ruthless People (1986),2463,3,Comedy,25,M
62,Jurassic Park (1993),480,2,Action|Adventure|Sci-Fi,35,F
5,Man Bites Dog (C'est arrivé près de chez vous) (1992),3266,2,Action|Comedy|Crime|Drama,25,M
21,"South Park: Bigger, Longer and Uncut (1999)",2700,5,Animation|Comedy,18,M
23,Being John Malkovich (1999),2997,5,Comedy,35,M
53,Zero Effect (1998),1845,5,Comedy|Thriller,25,M
62,"Bamba, La (1987)",3478,3,Drama,35,F
99,Scary Movie (2000),3785,4,Comedy|Horror,1,F
81,Akira (1988),1274,3,Adventure|Animation|Sci-Fi|Thriller,25,F
59,"Purple Rose of Cairo, The (1985)",2065,2,Comedy|Drama|Romance,50,F
99,"Girl, Interrupted (1999)",3186,3,Drama,1,F
59,"Fabulous Baker Boys, The (1989)",3684,3,Drama|Romance,50,F
96,Deliverance (1972),2871,3,Adventure|Thriller,25,F
47,"Silence of the Lambs, The (1991)",593,2,Drama|Thriller,18,M
52,Lethal Weapon 4 (1998),1918,3,Action|Comedy|Crime|Drama,18,M
66,Stand by Me (1986),1259,5,Adventure|Comedy|Drama,25,M
21,Aladdin (1992),588,3,Animation|Children's|Comedy|Musical,18,M
97,Rear Window (1954),904,5,Mystery|Thriller,35,F
23,Star Trek: Generations (1994),329,3,Action|Adventure|Sci-Fi,35,M
45,"South Park: Bigger, Longer and Uncut (1999)",2700,1,Animation|Comedy,45,F
58,"13th Warrior, The (1999)",2826,5,Action|Horror|Thriller,25,M
93,Teenage Mutant Ninja Turtles III (1993),3440,1,Action|Children's|Fantasy,25,M
36,Star Trek: Generations (1994),329,3,Action|Adventure|Sci-Fi,25,M
53,Three Colors: Blue (1993),307,5,Drama,25,M
48,American Beauty (1999),2858,4,Comedy|Drama,25,M
33,"Paper Chase, The (1973)",3733,3,Drama,45,M
48,"Return of the Pink Panther, The (1974)",1125,3,Comedy,25,M
53,Star Wars: Episode VI - Return of the Jedi (1983),1210,4,Action|Adventure|Romance|Sci-Fi|War,25,M
10,Michael (1996),1409,5,Comedy|Romance,35,F
36,Pretty Woman (1990),597,5,Comedy|Romance,25,M
19,"Prophecy II, The (1998)",1756,4,Horror,1,M
78,Dick (1999),2759,3,Comedy,45,F
10,Ghost (1990),587,5,Comedy|Romance|Thriller,35,F
92,Galaxy Quest (1999),3175,2,Adventure|Comedy|Sci-Fi,18,F
63,Stir of Echoes (1999),2841,3,Thriller,18,M
18,Mulan (1998),1907,5,Animation|Children's,18,F
68,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",3069,4,Drama,18,M
97,Some Like It Hot (1959),910,5,Comedy|Crime,35,F
16,Jack Frost (1998),2392,2,Comedy|Drama,35,F
14,Gladiator (2000),3578,4,Action|Drama,35,M
48,"American Tail, An (1986)",2141,3,Animation|Children's|Comedy,25,M
17,E.T. the Extra-Terrestrial (1982),1097,3,Children's|Drama|Fantasy|Sci-Fi,50,M
10,Big (1988),2797,5,Comedy|Fantasy,35,F
99,Bring It On (2000),3882,2,Comedy,1,F
46,Rollercoaster (1977),2523,1,Drama|Thriller,18,M
42,"7th Voyage of Sinbad, The (1958)",3153,3,Action|Adventure|Fantasy,25,M
38,Erin Brockovich (2000),3408,4,Drama,18,F
65,Howard the Duck (1986),2450,2,Adventure|Children's|Sci-Fi,35,M
18,Tank Girl (1995),327,3,Action|Comedy|Musical|Sci-Fi,18,F
93,E.T. the Extra-Terrestrial (1982),1097,3,Children's|Drama|Fantasy|Sci-Fi,25,M
78,Austin Powers: International Man of Mystery (1997),1517,4,Comedy,45,F
53,Fierce Creatures (1997),1425,5,Comedy,25,M
44,Independence Day (ID4) (1996),780,4,Action|Sci-Fi|War,45,M
33,My Life as a Dog (Mitt liv som hund) (1985),1300,5,Drama,45,M
23,Fargo (1996),608,4,Crime|Drama|Thriller,35,M
49,"River Wild, The (1994)",376,3,Action|Thriller,18,M
29,Full Metal Jacket (1987),1222,4,Action|Drama|War,35,M
62,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),922,5,Film-Noir,35,F
62,Fatal Attraction (1987),3101,4,Thriller,35,F
98,"Rocky Horror Picture Show, The (1975)",2657,1,Comedy|Horror|Musical|Sci-Fi,35,F
53,Eraserhead (1977),3676,4,Drama|Horror,25,M
57,Chuck & Buck (2000),3794,4,Comedy|Drama,18,M
31,My Man Godfrey (1936),947,4,Comedy,56,M
25,October Sky (1999),2501,5,Drama,18,M
10,On Golden Pond (1981),1124,5,Drama,35,F
51,Fantasia 2000 (1999),3159,5,Animation|Children's|Musical,1,F
92,Rush Hour (1998),2273,2,Action|Thriller,18,F
68,"Rocky Horror Picture Show, The (1975)",2657,4,Comedy|Horror|Musical|Sci-Fi,18,M
38,"Secret Garden, The (1993)",531,3,Children's|Drama,18,F
93,Dick Tracy (1990),2616,1,Action|Crime,25,M
22,Shakespeare in Love (1998),2396,2,Comedy|Romance,18,M
92,American Pie (1999),2706,4,Comedy,18,F
48,Loaded Weapon 1 (1993),3208,3,Action|Comedy,25,M
77,Sleepy Hollow (1999),3081,4,Horror|Romance,18,M
95,Drop Dead Gorgeous (1999),2718,4,Comedy,45,M
11,Immortal Beloved (1994),249,3,Drama|Romance,25,F
10,Naked Gun 33 1/3: The Final Insult (1994),370,3,Comedy,35,F
53,Jerry Maguire (1996),1393,5,Drama|Romance,25,M
58,"Man in the Iron Mask, The (1998)",1801,2,Action|Drama|Romance,25,M
97,Miracle on 34th Street (1947),2398,5,Drama,35,F
26,"Good Morning, Vietnam (1987)",3448,2,Comedy|Drama|War,25,M
18,Young Sherlock Holmes (1985),2414,4,Action|Adventure|Mystery,18,F
89,Goldfinger (1964),2947,5,Action,56,F
92,"NeverEnding Story II: The Next Chapter, The (1990)",2162,4,Adventure|Children's|Fantasy,18,F
49,Speed (1994),377,5,Action|Romance|Thriller,18,M
19,Toy Story (1995),1,5,Animation|Children's|Comedy,1,M
91,"Quiet Man, The (1952)",1226,5,Comedy|Romance,35,M
86,Star Wars: Episode VI - Return of the Jedi (1983),1210,4,Action|Adventure|Romance|Sci-Fi|War,1,F
22,Die Hard 2 (1990),1370,3,Action|Thriller,18,M
83,Space Jam (1996),673,3,Adventure|Animation|Children's|Comedy|Fantasy,25,F
33,Fight Club (1999),2959,3,Drama,45,M
53,"Grapes of Wrath, The (1940)",3095,5,Drama,25,M
23,House II: The Second Story (1987),2149,3,Comedy|Horror,35,M
53,"Sound of Music, The (1965)",1035,5,Musical,25,M
45,Charade (1963),911,4,Comedy|Mystery|Romance|Thriller,45,F
61,"Kid, The (2000)",3784,3,Comedy,25,M
19,Star Trek: Generations (1994),329,5,Action|Adventure|Sci-Fi,1,M
34,Never Been Kissed (1999),2581,4,Comedy|Romance,18,F
26,"Blues Brothers, The (1980)",1220,2,Action|Comedy|Musical,25,M
34,Mary Poppins (1964),1028,5,Children's|Comedy|Musical,18,F
78,Life Is Beautiful (La Vita è bella) (1997),2324,2,Comedy|Drama,45,F
78,"Hudsucker Proxy, The (1994)",471,4,Comedy|Romance,45,F
33,Awakenings (1990),3105,4,Drama,45,M
79,Born Yesterday (1950),3341,5,Comedy,45,F
28,"Haunting, The (1963)",2550,4,Horror|Thriller,25,F
7,"Rock, The (1996)",733,5,Action|Adventure|Thriller,35,M
58,Cocoon (1985),2407,4,Comedy|Sci-Fi,25,M
49,True Lies (1994),380,4,Action|Adventure|Comedy|Romance,18,M
82,Tomorrow Never Dies (1997),1722,4,Action|Romance|Thriller,25,M
17,Dune (1984),2021,5,Fantasy|Sci-Fi,50,M
62,Hope Floats (1998),1888,2,Comedy|Drama|Romance,35,F
93,Star Trek: Generations (1994),329,3,Action|Adventure|Sci-Fi,25,M
44,Star Wars: Episode I - The Phantom Menace (1999),2628,4,Action|Adventure|Fantasy|Sci-Fi,45,M
22,Star Wars: Episode V - The Empire Strikes Back (1980),1196,4,Action|Adventure|Drama|Sci-Fi|War,18,M
46,American Strays (1996),1102,1,Action,18,M
58,Drugstore Cowboy (1989),3019,4,Crime|Drama,25,M
73,Snake Eyes (1998),2126,2,Action|Crime|Mystery|Thriller,18,M
65,"Thomas Crown Affair, The (1999)",2763,5,Action|Thriller,35,M
3,Evil Dead II (Dead By Dawn) (1987),1261,1,Action|Adventure|Comedy|Horror,25,M
53,"House of Yes, The (1997)",1648,4,Comedy|Drama|Thriller,25,M
83,Desperately Seeking Susan (1985),2369,2,Comedy|Romance,25,F
10,"Far Off Place, A (1993)",2045,3,Adventure|Children's|Drama|Romance,35,F
99,"Next Best Thing, The (2000)",3325,1,Comedy|Drama,1,F
79,Frequency (2000),3510,4,Drama|Thriller,45,F
36,American Pie (1999),2706,5,Comedy,25,M
22,Raising Arizona (1987),1394,5,Comedy,18,M
10,Beauty and the Beast (1991),595,5,Animation|Children's|Musical,35,F
45,Nine Months (1995),186,2,Comedy,45,F
26,It Takes Two (1995),38,2,Comedy,25,M
48,"Fugitive, The (1993)",457,4,Action|Thriller,25,M
48,Murder in the First (1995),280,3,Drama|Thriller,25,M
30,Crumb (1994),162,2,Documentary,35,F
68,There's Something About Mary (1998),1923,1,Comedy,18,M
38,Runaway Bride (1999),2724,3,Comedy|Romance,18,F
58,Batman Returns (1992),1377,4,Action|Adventure|Comedy|Crime,25,M
59,Doctor Zhivago (1965),2067,4,Drama|Romance|War,50,F
15,"Big Kahuna, The (2000)",3566,2,Comedy|Drama,25,M
82,"Matrix, The (1999)",2571,5,Action|Sci-Fi|Thriller,25,M
73,"Exorcist, The (1973)",1997,4,Horror,18,M
46,Friday the 13th: The Final Chapter (1984),1977,5,Horror,18,M
58,Superman IV: The Quest for Peace (1987),2643,1,Action|Adventure|Sci-Fi,25,M
68,"Jungle Book, The (1967)",2078,4,Animation|Children's|Comedy|Musical,18,M
44,"Dark Crystal, The (1982)",2140,4,Children's|Fantasy|Sci-Fi,45,M
56,Babe (1995),34,5,Children's|Comedy|Drama,35,M
75,"Borrowers, The (1997)",1848,5,Adventure|Children's|Comedy|Fantasy,1,F
33,"Mummy's Hand, The (1940)",2637,3,Horror,45,M
22,Stand by Me (1986),1259,4,Adventure|Comedy|Drama,18,M
51,"Frighteners, The (1996)",799,3,Comedy|Horror,1,F
92,"Bug's Life, A (1998)",2355,4,Animation|Children's|Comedy,18,F
7,"Hunt for Red October, The (1990)",1610,5,Action|Thriller,35,M
8,Welcome to the Dollhouse (1995),562,5,Comedy|Drama,25,M
63,Home Alone 3 (1997),1707,1,Children's|Comedy,18,M
71,Scary Movie (2000),3785,4,Comedy|Horror,25,M
91,American Graffiti (1973),3363,5,Comedy|Drama,35,M
90,Red Rock West (1992),373,4,Thriller,56,M
36,Casablanca (1942),912,5,Drama|Romance|War,25,M
93,True Romance (1993),555,2,Action|Crime|Romance,25,M
75,Ace Ventura: When Nature Calls (1995),19,5,Comedy,1,F
42,"Poseidon Adventure, The (1972)",2013,3,Action|Adventure,25,M
37,One Fine Day (1996),605,5,Drama|Romance,25,F
48,Star Trek IV: The Voyage Home (1986),1376,3,Action|Adventure|Sci-Fi,25,M
11,Monty Python and the Holy Grail (1974),1136,4,Comedy,25,F
45,"Bachelor, The (1999)",3004,1,Comedy|Romance,45,F
90,Living Out Loud (1998),2331,2,Comedy|Romance,56,M
92,Babe (1995),34,3,Children's|Comedy|Drama,18,F
24,Moonstruck (1987),3072,4,Comedy,25,F
53,"Stepford Wives, The (1975)",2346,3,Sci-Fi|Thriller,25,M
75,FairyTale: A True Story (1997),1654,5,Children's|Drama|Fantasy,1,F
45,"Flintstones, The (1994)",355,2,Children's|Comedy,45,F
10,Mad Max 2 (a.k.a. The Road Warrior) (1981),3703,2,Action|Sci-Fi,35,F
18,"Age of Innocence, The (1993)",412,5,Drama,18,F
10,"Treasure of the Sierra Madre, The (1948)",1254,3,Adventure,35,F
58,Bambi (1942),2018,5,Animation|Children's,25,M
35,Arsenic and Old Lace (1944),1269,4,Comedy|Mystery|Thriller,45,M
28,Rear Window (1954),904,4,Mystery|Thriller,25,F
58,Alien³ (1992),1320,3,Action|Horror|Sci-Fi|Thriller,25,M
33,Invasion of the Body Snatchers (1956),2664,5,Horror|Sci-Fi,45,M
21,Toy Story (1995),1,3,Animation|Children's|Comedy,18,M
97,North by Northwest (1959),908,5,Drama|Thriller,35,F
53,Event Horizon (1997),1590,3,Action|Mystery|Sci-Fi|Thriller,25,M
64,Scream 3 (2000),3273,4,Horror|Mystery|Thriller,18,M
73,Robocop 3 (1993),519,3,Sci-Fi|Thriller,18,M
22,Back to the Future Part III (1990),2012,3,Comedy|Sci-Fi|Western,18,M
92,Snow White and the Seven Dwarfs (1937),594,3,Animation|Children's|Musical,18,F
96,Animal House (1978),3421,3,Comedy,25,F
53,Cinderella (1950),1022,4,Animation|Children's|Musical,25,M
44,Pinocchio (1940),596,5,Animation|Children's,45,M
23,Robocop (1987),2985,5,Action|Crime|Sci-Fi,35,M
68,"Broadway Melody, The (1929)",1926,3,Musical,18,M
36,Bicentennial Man (1999),3156,1,Comedy|Drama|Sci-Fi,25,M
33,"Gay Divorcee, The (1934)",907,2,Comedy|Musical|Romance,45,M
33,"War of the Worlds, The (1953)",2662,4,Action|Sci-Fi|War,45,M
90,What's Eating Gilbert Grape (1993),337,3,Drama,56,M
59,8 1/2 (1963),1251,3,Drama,50,F
11,Orgazmo (1997),2325,3,Comedy,25,F
10,It's a Wonderful Life (1946),953,5,Drama,35,F
74,Badlands (1973),3741,3,Crime|Drama,35,M
62,Pretty Woman (1990),597,1,Comedy|Romance,35,F
90,Tombstone (1993),553,4,Western,56,M
53,Fantasia (1940),1282,5,Animation|Children's|Musical,25,M
17,Superman (1978),2640,4,Action|Adventure|Sci-Fi,50,M
33,Aces: Iron Eagle III (1992),2817,2,Action|War,45,M
50,Fantasia (1940),1282,3,Animation|Children's|Musical,25,F
29,Natural Born Killers (1994),288,5,Action|Thriller,35,M
35,"Matrix, The (1999)",2571,4,Action|Sci-Fi|Thriller,45,M
82,Casino (1995),16,4,Drama|Thriller,25,M
73,Highlander (1986),1275,5,Action|Adventure,18,M
92,Oliver! (1968),1951,5,Musical,18,F
48,"African Queen, The (1951)",969,3,Action|Adventure|Romance|War,25,M
13,Indiana Jones and the Temple of Doom (1984),2115,3,Action|Adventure,45,M
30,Apollo 13 (1995),150,3,Drama,35,F
53,No Way Out (1987),3505,5,Thriller,25,M
35,Strangers on a Train (1951),2186,3,Film-Noir|Thriller,45,M
93,"African Queen, The (1951)",969,5,Action|Adventure|Romance|War,25,M
74,Butch Cassidy and the Sundance Kid (1969),1304,3,Action|Comedy|Western,35,M
58,Butch Cassidy and the Sundance Kid (1969),1304,4,Action|Comedy|Western,25,M
62,Logan's Run (1976),2528,4,Action|Adventure|Sci-Fi,35,F
14,"Sixth Sense, The (1999)",2762,5,Thriller,35,M
53,Witness (1985),1674,5,Drama|Romance|Thriller,25,M
72,Passion Fish (1992),1187,4,Drama,45,F
53,Ulee's Gold (1997),1633,4,Drama,25,M
22,Spaceballs (1987),3033,4,Comedy|Sci-Fi,18,M
17,Robocop (1987),2985,5,Action|Crime|Sci-Fi,50,M
48,D3: The Mighty Ducks (1996),1005,2,Children's|Comedy,25,M
35,Amadeus (1984),1225,4,Drama,45,M
36,Sleepy Hollow (1999),3081,4,Horror|Romance,25,M
89,One Flew Over the Cuckoo's Nest (1975),1193,5,Drama,56,F
93,Event Horizon (1997),1590,1,Action|Mystery|Sci-Fi|Thriller,25,M
96,Star Wars: Episode V - The Empire Strikes Back (1980),1196,3,Action|Adventure|Drama|Sci-Fi|War,25,F
10,"League of Their Own, A (1992)",3255,4,Comedy|Drama,35,F
59,"Shawshank Redemption, The (1994)",318,3,Drama,50,F
53,"Karate Kid, The (1984)",2420,3,Drama,25,M
90,That Thing You Do! (1996),1042,4,Comedy,56,M
21,"Messenger: The Story of Joan of Arc, The (1999)",3053,1,Drama|War,18,M
23,Coneheads (1993),435,2,Comedy|Sci-Fi,35,M
91,"Hard Day's Night, A (1964)",2863,4,Comedy|Musical,35,M
53,Chasing Amy (1997),1639,4,Drama|Romance,25,M
2,"Graduate, The (1967)",1247,5,Drama|Romance,56,M
75,Baby Geniuses (1999),2555,5,Comedy,1,F
33,Shallow Grave (1994),319,3,Thriller,45,M
23,F/X (1986),3763,2,Action|Crime|Thriller,35,M
97,McCabe & Mrs. Miller (1971),3093,3,Drama|Western,35,F
77,Chicken Run (2000),3751,5,Animation|Children's|Comedy,18,M
82,Dead Again (1991),3044,4,Mystery|Romance|Thriller,25,M
92,"Shawshank Redemption, The (1994)",318,5,Drama,18,F
10,Crocodile Dundee (1986),2470,5,Adventure|Comedy,35,F
48,"Maltese Falcon, The (1941)",913,4,Film-Noir|Mystery,25,M
40,Lifeboat (1944),2202,5,Drama|Thriller|War,45,M
93,Star Trek III: The Search for Spock (1984),1375,3,Action|Adventure|Sci-Fi,25,M
13,Flight of the Navigator (1986),2046,4,Adventure|Children's|Sci-Fi,45,M
22,Austin Powers: International Man of Mystery (1997),1517,4,Comedy,18,M
78,Babe: Pig in the City (1998),2384,4,Children's|Comedy,45,F
27,Crimes and Misdemeanors (1989),2973,3,Comedy,25,M
10,Batman Forever (1995),153,3,Action|Adventure|Comedy|Crime,35,F
75,Fantasia 2000 (1999),3159,5,Animation|Children's|Musical,1,F
38,Dead Poets Society (1989),1246,4,Drama,18,F
53,Mad Max 2 (a.k.a. The Road Warrior) (1981),3703,5,Action|Sci-Fi,25,M
15,Never Been Kissed (1999),2581,3,Comedy|Romance,25,M
